target_user,other_user,No_common_users
50855,122378,1
50855,122379,1
50855,81357,1
50855,122388,1
50855,122392,1
50855,122393,1
50855,65812,1
50855,122403,1
50855,122409,1
50855,122410,1
50855,122413,1
50855,122415,1
50855,122420,1
50855,122421,1
50855,81361,1
50855,122431,1
50855,71927,1
50855,71936,1
50855,122437,1
50855,122439,1
50855,122445,1
50855,122451,1
50855,122457,1
50855,81366,1
50855,122464,1
50855,122465,1
50855,122466,1
50855,81367,1
50855,122470,1
50855,122477,1
50855,55983,1
50855,81369,1
50855,122486,1
50855,122494,1
50855,122496,1
50855,122498,1
50855,122500,1
50855,122503,1
50855,55981,1
50855,122511,1
50855,122513,1
50855,81370,1
50855,122518,1
50855,55973,1
50855,55966,1
50855,71940,1
50855,122526,1
50855,81377,1
50855,71945,1
50855,122547,1
50855,71953,1
50855,122553,1
50855,55964,1
50855,55959,1
50855,122560,1
50855,71961,1
50855,122564,1
50855,122567,1
50855,122568,1
50855,122569,1
50855,122571,1
50855,55955,1
50855,122574,1
50855,81389,1
50855,81391,1
50855,122588,1
50855,81394,1
50855,81396,1
50855,122597,1
50855,122603,1
50855,122604,1
50855,122605,1
50855,55953,1
50855,55945,1
50855,81400,1
50855,122611,1
50855,81405,1
50855,122622,1
50855,122624,1
50855,122629,1
50855,81406,1
50855,55942,1
50855,122637,1
50855,71965,1
50855,122642,1
50855,122652,1
50855,122654,1
50855,122660,1
50855,71968,1
50855,81415,1
50855,122686,1
50855,122694,1
50855,122698,1
50855,122702,1
50855,122712,1
50855,122721,1
50855,122724,1
50855,122726,1
50855,122728,1
50855,122729,1
50855,122730,1
50855,71970,1
50855,81418,1
50855,122741,1
50855,122742,1
50855,55936,1
50855,122753,1
50855,81422,1
50855,122762,1
50855,122764,1
50855,122779,1
50855,122781,1
50855,122784,1
50855,81427,1
50855,55931,1
50855,69802,1
50855,122796,1
50855,122797,1
50855,122800,1
50855,122804,1
50855,65811,1
50855,81435,1
50855,68914,1
50855,55930,1
50855,55926,1
50855,122825,1
50855,68296,1
50855,122831,1
50855,122840,1
50855,122851,1
50855,122852,1
50855,81445,1
50855,122862,1
50855,122876,1
50855,81446,1
50855,55922,1
50855,55907,1
50855,122889,1
50855,81458,1
50855,122901,1
50855,122902,1
50855,122906,1
50855,122907,1
50855,122914,1
50855,65807,1
50855,65803,1
50855,122923,1
50855,122924,1
50855,65799,1
50855,81476,1
50855,81499,1
50855,81503,1
50855,55898,1
50855,55897,1
50855,55893,1
50855,81505,1
50855,55889,1
50855,81508,1
50855,122990,1
50855,55881,1
50855,122998,1
50855,123006,1
50855,123010,1
50855,55875,1
50855,123016,1
50855,65798,1
50855,81517,1
50855,55874,1
50855,123030,1
50855,55873,1
50855,123046,1
50855,81523,1
50855,123049,1
50855,81526,1
50855,55858,1
50855,55857,1
50855,71976,1
50855,55855,1
50855,123060,1
50855,81531,1
50855,123066,1
50855,123072,1
50855,81532,1
50855,123077,1
50855,123080,1
50855,123084,1
50855,71978,1
50855,55830,1
50855,123107,1
50855,123110,1
50855,123112,1
50855,123113,1
50855,81544,1
50855,123119,1
50855,55825,1
50855,123126,1
50855,123128,1
50855,123131,1
50855,123138,1
50855,55820,1
50855,55816,1
50855,123150,1
50855,123151,1
50855,123152,1
50855,55810,1
50855,123158,1
50855,55803,1
50855,123168,1
50855,123169,1
50855,123178,1
50855,123180,1
50855,123191,1
50855,123196,1
50855,81546,1
50855,123220,1
50855,55799,1
50855,123227,1
50855,123235,1
50855,123239,1
50855,123242,1
50855,123243,1
50855,123244,1
50855,123245,1
50855,123251,1
50855,81548,1
50855,123257,1
50855,123258,1
50855,123260,1
50855,123264,1
50855,123271,1
50855,123280,1
50855,55792,1
50855,123286,1
50855,123287,1
50855,123292,1
50855,55791,1
50855,123298,1
50855,123305,1
50855,123307,1
50855,123309,1
50855,123314,1
50855,123330,1
50855,81563,1
50855,123347,1
50855,123350,1
50855,55789,1
50855,55783,1
50855,123353,1
50855,123355,1
50855,123358,1
50855,71979,1
50855,123364,1
50855,65796,1
50855,55781,1
50855,81571,1
50855,123374,1
50855,55775,1
50855,81577,1
50855,123381,1
50855,123384,1
50855,81579,1
50855,123389,1
50855,123390,1
50855,123391,1
50855,123393,1
50855,123397,1
50855,71980,1
50855,123411,1
50855,81587,1
50855,71984,1
50855,55738,1
50855,123421,1
50855,81592,1
50855,123423,1
50855,55733,1
50855,55731,1
50855,123431,1
50855,123435,1
50855,123436,1
50855,123439,1
50855,123441,1
50855,123442,1
50855,123448,1
50855,123450,1
50855,123452,1
50855,123453,1
50855,123454,1
50855,123456,1
50855,65783,1
50855,81597,1
50855,81599,1
50855,123470,1
50855,123481,1
50855,81600,1
50855,55720,1
50855,69290,1
50855,55711,1
50855,123494,1
50855,123495,1
50855,123497,1
50855,123498,1
50855,55707,1
50855,123502,1
50855,123507,1
50855,123510,1
50855,123515,1
50855,81602,1
50855,123522,1
50855,123523,1
50855,123524,1
50855,123530,1
50855,55703,1
50855,55691,1
50855,123547,1
50855,123548,1
50855,71993,1
50855,123576,1
50855,123577,1
50855,55681,1
50855,55667,1
50855,123583,1
50855,123586,1
50855,123589,1
50855,55662,1
50855,123594,1
50855,55657,1
50855,123604,1
50855,55652,1
50855,55641,1
50855,123609,1
50855,123610,1
50855,81605,1
50855,123615,1
50855,55633,1
50855,123623,1
50855,123630,1
50855,65781,1
50855,71995,1
50855,123646,1
50855,123650,1
50855,55632,1
50855,81609,1
50855,123660,1
50855,81617,1
50855,123667,1
50855,81622,1
50855,123673,1
50855,123675,1
50855,123684,1
50855,123685,1
50855,123686,1
50855,65777,1
50855,123692,1
50855,123706,1
50855,123710,1
50855,81631,1
50855,123730,1
50855,123734,1
50855,123740,1
50855,65770,1
50855,55608,1
50855,55603,1
50855,55601,1
50855,55595,1
50855,81638,1
50855,123763,1
50855,81639,1
50855,55592,1
50855,81640,1
50855,123776,1
50855,123777,1
50855,55589,1
50855,123782,1
50855,123786,1
50855,123787,1
50855,123791,1
50855,71999,1
50855,123799,1
50855,81642,1
50855,72005,1
50855,123826,1
50855,81646,1
50855,123830,1
50855,123831,1
50855,55586,1
50855,123843,1
50855,123845,1
50855,81649,1
50855,123848,1
50855,123849,1
50855,68290,1
50855,65767,1
50855,81655,1
50855,123873,1
50855,123876,1
50855,123879,1
50855,55585,1
50855,65765,1
50855,123889,1
50855,123893,1
50855,123894,1
50855,123895,1
50855,123897,1
50855,123903,1
50855,123904,1
50855,81658,1
50855,123909,1
50855,65764,1
50855,123911,1
50855,123914,1
50855,81662,1
50855,123920,1
50855,123921,1
50855,123924,1
50855,123928,1
50855,123932,1
50855,72009,1
50855,55584,1
50855,123941,1
50855,123943,1
50855,123944,1
50855,55571,1
50855,123954,1
50855,65763,1
50855,123957,1
50855,123958,1
50855,123960,1
50855,55569,1
50855,123967,1
50855,123974,1
50855,81677,1
50855,123980,1
50855,123982,1
50855,81678,1
50855,123984,1
50855,123988,1
50855,81680,1
50855,123994,1
50855,123997,1
50855,123998,1
50855,55559,1
50855,55551,1
50855,124006,1
50855,124007,1
50855,124010,1
50855,124011,1
50855,55547,1
50855,124014,1
50855,124016,1
50855,124017,1
50855,124024,1
50855,81681,1
50855,124030,1
50855,124035,1
50855,124038,1
50855,124042,1
50855,55545,1
50855,124046,1
50855,124051,1
50855,55543,1
50855,124058,1
50855,124076,1
50855,55539,1
50855,124083,1
50855,124091,1
50855,124095,1
50855,55538,1
50855,124098,1
50855,124099,1
50855,124101,1
50855,124103,1
50855,124104,1
50855,72011,1
50855,81687,1
50855,72014,1
50855,124115,1
50855,81691,1
50855,72017,1
50855,124121,1
50855,55534,1
50855,72025,1
50855,124129,1
50855,124132,1
50855,55533,1
50855,124134,1
50855,124135,1
50855,124139,1
50855,55528,1
50855,124147,1
50855,81696,1
50855,124156,1
50855,81698,1
50855,124162,1
50855,124163,1
50855,124168,1
50855,124170,1
50855,124171,1
50855,124172,1
50855,124181,1
50855,65760,1
50855,124193,1
50855,124195,1
50855,124196,1
50855,124198,1
50855,124200,1
50855,55524,1
50855,124207,1
50855,124213,1
50855,124214,1
50855,124215,1
50855,81713,1
50855,124217,1
50855,55502,1
50855,65758,1
50855,124228,1
50855,124229,1
50855,124236,1
50855,81724,1
50855,124252,1
50855,55496,1
50855,124254,1
50855,65749,1
50855,55486,1
50855,124267,1
50855,55480,1
50855,55475,1
50855,124276,1
50855,68280,1
50855,55473,1
50855,124282,1
50855,124283,1
50855,124285,1
50855,124295,1
50855,124296,1
50855,72030,1
50855,81732,1
50855,124307,1
50855,124312,1
50855,124313,1
50855,55469,1
50855,81735,1
50855,124322,1
50855,124328,1
50855,124329,1
50855,124334,1
50855,124338,1
50855,124339,1
50855,124346,1
50855,124347,1
50855,81739,1
50855,124350,1
50855,55463,1
50855,124366,1
50855,124374,1
50855,124376,1
50855,65731,1
50855,81744,1
50855,124387,1
50855,124388,1
50855,124392,1
50855,124398,1
50855,124402,1
50855,124404,1
50855,124408,1
50855,65719,1
50855,124410,1
50855,124412,1
50855,124417,1
50855,124419,1
50855,124421,1
50855,124423,1
50855,124425,1
50855,124436,1
50855,55458,1
50855,124445,1
50855,124451,1
50855,124454,1
50855,81755,1
50855,81759,1
50855,124464,1
50855,124471,1
50855,124481,1
50855,55448,1
50855,124504,1
50855,65717,1
50855,124511,1
50855,124515,1
50855,68278,1
50855,124520,1
50855,81769,1
50855,55441,1
50855,68276,1
50855,124535,1
50855,55433,1
50855,55414,1
50855,124549,1
50855,124551,1
50855,55400,1
50855,124555,1
50855,124561,1
50855,124563,1
50855,65714,1
50855,124567,1
50855,124571,1
50855,55398,1
50855,124578,1
50855,55385,1
50855,124583,1
50855,65709,1
50855,124591,1
50855,124595,1
50855,69034,1
50855,124600,1
50855,124611,1
50855,124614,1
50855,124615,1
50855,81782,1
50855,124622,1
50855,55382,1
50855,124630,1
50855,124635,1
50855,81783,1
50855,81785,1
50855,124651,1
50855,124652,1
50855,124655,1
50855,124663,1
50855,124665,1
50855,124668,1
50855,124670,1
50855,81791,1
50855,124678,1
50855,124679,1
50855,124683,1
50855,124685,1
50855,124695,1
50855,81806,1
50855,65704,1
50855,55373,1
50855,124706,1
50855,124716,1
50855,81809,1
50855,55371,1
50855,124725,1
50855,55367,1
50855,81811,1
50855,124733,1
50855,124736,1
50855,81812,1
50855,72044,1
50855,124747,1
50855,124748,1
50855,55363,1
50855,124753,1
50855,124755,1
50855,124756,1
50855,65701,1
50855,55349,1
50855,72056,1
50855,124768,1
50855,81822,1
50855,124773,1
50855,55345,1
50855,124779,1
50855,72060,1
50855,124784,1
50855,81831,1
50855,81832,1
50855,81834,1
50855,72061,1
50855,124808,1
50855,124810,1
50855,81837,1
50855,124814,1
50855,124817,1
50855,124819,1
50855,81838,1
50855,124822,1
50855,81839,1
50855,124828,1
50855,124833,1
50855,124834,1
50855,124835,1
50855,124843,1
50855,124847,1
50855,81841,1
50855,124851,1
50855,55344,1
50855,124863,1
50855,124864,1
50855,124870,1
50855,124871,1
50855,124884,1
50855,124886,1
50855,55334,1
50855,68275,1
50855,124892,1
50855,124897,1
50855,55331,1
50855,55330,1
50855,124909,1
50855,124910,1
50855,124913,1
50855,124915,1
50855,124916,1
50855,55308,1
50855,124921,1
50855,55307,1
50855,81846,1
50855,81847,1
50855,55303,1
50855,124945,1
50855,81850,1
50855,124951,1
50855,81853,1
50855,81861,1
50855,55302,1
50855,55298,1
50855,55284,1
50855,55282,1
50855,55281,1
50855,124982,1
50855,124986,1
50855,124987,1
50855,124988,1
50855,81862,1
50855,124992,1
50855,124994,1
50855,125000,1
50855,125004,1
50855,125005,1
50855,125008,1
50855,55278,1
50855,81866,1
50855,125015,1
50855,125018,1
50855,55262,1
50855,125034,1
50855,72070,1
50855,125045,1
50855,125048,1
50855,125054,1
50855,125056,1
50855,125058,1
50855,125063,1
50855,55259,1
50855,125067,1
50855,125069,1
50855,55255,1
50855,125077,1
50855,55254,1
50855,125083,1
50855,125084,1
50855,125090,1
50855,125105,1
50855,125106,1
50855,125109,1
50855,125110,1
50855,55250,1
50855,81870,1
50855,125133,1
50855,125134,1
50855,125136,1
50855,55248,1
50855,65696,1
50855,125142,1
50855,55245,1
50855,125149,1
50855,55241,1
50855,125151,1
50855,81872,1
50855,125155,1
50855,81875,1
50855,125166,1
50855,125167,1
50855,68266,1
50855,125173,1
50855,125176,1
50855,55240,1
50855,55238,1
50855,125184,1
50855,55236,1
50855,125188,1
50855,125190,1
50855,81878,1
50855,125199,1
50855,55227,1
50855,125202,1
50855,125205,1
50855,125206,1
50855,125214,1
50855,72076,1
50855,125234,1
50855,125235,1
50855,55222,1
50855,65695,1
50855,55216,1
50855,125244,1
50855,55212,1
50855,55210,1
50855,55204,1
50855,125259,1
50855,125262,1
50855,81888,1
50855,125268,1
50855,125271,1
50855,81890,1
50855,125279,1
50855,125280,1
50855,125283,1
50855,125284,1
50855,125285,1
50855,55182,1
50855,125297,1
50855,125300,1
50855,125301,1
50855,125302,1
50855,125308,1
50855,125309,1
50855,65686,1
50855,55178,1
50855,125312,1
50855,125322,1
50855,125328,1
50855,55177,1
50855,72078,1
50855,125355,1
50855,55170,1
50855,125371,1
50855,125375,1
50855,125377,1
50855,125382,1
50855,125387,1
50855,125390,1
50855,55165,1
50855,125395,1
50855,125397,1
50855,125401,1
50855,125411,1
50855,125414,1
50855,125415,1
50855,81898,1
50855,125421,1
50855,125430,1
50855,81901,1
50855,125436,1
50855,55163,1
50855,125444,1
50855,55162,1
50855,125449,1
50855,125450,1
50855,125455,1
50855,55159,1
50855,125460,1
50855,65684,1
50855,125477,1
50855,125486,1
50855,55157,1
50855,125488,1
50855,125493,1
50855,125498,1
50855,125501,1
50855,69817,1
50855,81911,1
50855,55151,1
50855,81915,1
50855,125527,1
50855,125531,1
50855,55145,1
50855,125539,1
50855,72085,1
50855,72087,1
50855,55142,1
50855,125551,1
50855,55138,1
50855,81935,1
50855,55135,1
50855,65683,1
50855,125566,1
50855,125568,1
50855,125569,1
50855,125571,1
50855,125573,1
50855,125575,1
50855,81938,1
50855,125577,1
50855,125580,1
50855,125583,1
50855,125585,1
50855,55134,1
50855,125590,1
50855,125594,1
50855,81945,1
50855,125606,1
50855,55127,1
50855,125618,1
50855,55125,1
50855,81949,1
50855,125628,1
50855,81955,1
50855,55118,1
50855,125648,1
50855,55113,1
50855,55103,1
50855,125652,1
50855,65675,1
50855,125658,1
50855,55100,1
50855,72089,1
50855,125666,1
50855,55090,1
50855,125669,1
50855,125677,1
50855,125679,1
50855,55087,1
50855,81962,1
50855,125683,1
50855,81963,1
50855,125694,1
50855,125698,1
50855,55077,1
50855,125703,1
50855,125704,1
50855,125709,1
50855,125715,1
50855,65673,1
50855,125721,1
50855,81972,1
50855,125730,1
50855,125731,1
50855,72096,1
50855,125745,1
50855,125755,1
50855,125758,1
50855,55066,1
50855,125766,1
50855,125776,1
50855,55064,1
50855,125780,1
50855,81974,1
50855,69826,1
50855,125792,1
50855,125795,1
50855,125797,1
50855,81981,1
50855,55036,1
50855,125808,1
50855,65666,1
50855,125817,1
50855,125819,1
50855,65664,1
50855,125828,1
50855,125840,1
50855,125842,1
50855,125844,1
50855,55035,1
50855,55030,1
50855,55028,1
50855,82012,1
50855,68910,1
50855,125857,1
50855,125859,1
50855,82016,1
50855,125869,1
50855,125870,1
50855,82018,1
50855,125886,1
50855,125888,1
50855,125894,1
50855,82019,1
50855,125897,1
50855,69155,1
50855,125903,1
50855,125904,1
50855,125907,1
50855,125909,1
50855,125911,1
50855,55020,1
50855,125923,1
50855,55018,1
50855,69832,1
50855,55013,1
50855,125932,1
50855,125934,1
50855,125943,1
50855,125947,1
50855,125950,1
50855,82029,1
50855,125954,1
50855,125956,1
50855,55006,1
50855,82033,1
50855,125966,1
50855,82040,1
50855,55002,1
50855,54992,1
50855,125981,1
50855,125983,1
50855,125985,1
50855,125988,1
50855,54977,1
50855,125993,1
50855,125994,1
50855,125996,1
50855,54973,1
50855,126002,1
50855,82043,1
50855,126006,1
50855,82044,1
50855,126019,1
50855,126020,1
50855,126021,1
50855,126023,1
50855,126034,1
50855,126038,1
50855,126041,1
50855,126045,1
50855,126048,1
50855,126050,1
50855,72119,1
50855,65657,1
50855,82051,1
50855,126057,1
50855,126059,1
50855,82054,1
50855,126063,1
50855,126064,1
50855,54970,1
50855,54968,1
50855,54963,1
50855,126073,1
50855,126078,1
50855,126088,1
50855,126094,1
50855,126097,1
50855,126107,1
50855,126108,1
50855,126109,1
50855,126112,1
50855,126114,1
50855,54959,1
50855,54939,1
50855,126137,1
50855,126140,1
50855,126143,1
50855,126153,1
50855,126158,1
50855,82057,1
50855,65646,1
50855,126180,1
50855,54936,1
50855,126183,1
50855,82067,1
50855,126186,1
50855,82068,1
50855,126206,1
50855,126207,1
50855,126210,1
50855,82069,1
50855,82072,1
50855,126233,1
50855,82074,1
50855,126239,1
50855,126241,1
50855,126246,1
50855,126247,1
50855,54935,1
50855,126256,1
50855,65645,1
50855,54925,1
50855,126274,1
50855,68252,1
50855,65636,1
50855,54919,1
50855,126298,1
50855,126299,1
50855,126303,1
50855,65627,1
50855,126305,1
50855,126307,1
50855,126309,1
50855,54906,1
50855,126314,1
50855,54902,1
50855,126328,1
50855,126338,1
50855,126339,1
50855,126342,1
50855,54900,1
50855,54894,1
50855,126346,1
50855,54891,1
50855,126367,1
50855,126369,1
50855,82092,1
50855,82095,1
50855,126376,1
50855,126381,1
50855,65613,1
50855,54890,1
50855,72122,1
50855,126408,1
50855,126416,1
50855,126417,1
50855,126425,1
50855,65609,1
50855,126432,1
50855,126434,1
50855,126439,1
50855,126442,1
50855,126443,1
50855,82127,1
50855,126449,1
50855,82128,1
50855,126465,1
50855,54886,1
50855,54847,1
50855,126475,1
50855,72131,1
50855,126489,1
50855,126490,1
50855,126492,1
50855,126493,1
50855,126497,1
50855,82137,1
50855,54844,1
50855,126503,1
50855,126509,1
50855,126511,1
50855,82140,1
50855,126523,1
50855,126528,1
50855,126536,1
50855,54837,1
50855,126545,1
50855,126546,1
50855,126547,1
50855,126552,1
50855,126555,1
50855,126560,1
50855,54833,1
50855,126569,1
50855,126571,1
50855,126572,1
50855,72140,1
50855,82144,1
50855,82145,1
50855,126587,1
50855,126594,1
50855,82153,1
50855,126599,1
50855,126600,1
50855,126602,1
50855,126613,1
50855,126618,1
50855,126623,1
50855,126626,1
50855,126645,1
50855,126648,1
50855,126649,1
50855,126650,1
50855,126653,1
50855,126658,1
50855,126659,1
50855,54828,1
50855,82156,1
50855,82159,1
50855,126670,1
50855,126671,1
50855,54826,1
50855,126678,1
50855,126679,1
50855,82164,1
50855,126682,1
50855,126683,1
50855,54823,1
50855,126691,1
50855,72143,1
50855,82175,1
50855,126702,1
50855,126707,1
50855,126709,1
50855,82176,1
50855,126719,1
50855,54818,1
50855,126730,1
50855,82180,1
50855,126735,1
50855,126736,1
50855,126745,1
50855,126746,1
50855,126750,1
50855,126756,1
50855,126759,1
50855,54811,1
50855,126765,1
50855,126785,1
50855,82181,1
50855,65608,1
50855,126797,1
50855,126799,1
50855,126805,1
50855,126811,1
50855,126813,1
50855,126816,1
50855,126818,1
50855,126822,1
50855,82191,1
50855,126826,1
50855,126827,1
50855,126832,1
50855,126837,1
50855,126840,1
50855,126842,1
50855,126844,1
50855,126845,1
50855,126850,1
50855,54810,1
50855,126859,1
50855,54806,1
50855,68248,1
50855,65595,1
50855,126893,1
50855,126895,1
50855,54803,1
50855,126897,1
50855,126900,1
50855,126901,1
50855,82196,1
50855,126906,1
50855,126908,1
50855,126911,1
50855,126912,1
50855,54785,1
50855,126918,1
50855,82201,1
50855,65591,1
50855,54779,1
50855,126928,1
50855,82204,1
50855,126947,1
50855,126948,1
50855,54770,1
50855,126959,1
50855,126962,1
50855,82209,1
50855,65590,1
50855,54762,1
50855,126981,1
50855,126984,1
50855,72147,1
50855,72153,1
50855,126992,1
50855,126993,1
50855,126995,1
50855,82224,1
50855,126998,1
50855,54760,1
50855,127011,1
50855,82230,1
50855,127014,1
50855,127017,1
50855,82231,1
50855,127030,1
50855,127038,1
50855,82238,1
50855,127049,1
50855,127053,1
50855,127058,1
50855,82239,1
50855,82241,1
50855,54758,1
50855,127065,1
50855,127066,1
50855,127068,1
50855,127071,1
50855,127075,1
50855,82245,1
50855,127082,1
50855,127087,1
50855,127089,1
50855,127093,1
50855,82247,1
50855,54748,1
50855,127096,1
50855,54721,1
50855,127099,1
50855,82249,1
50855,65589,1
50855,127108,1
50855,127111,1
50855,127114,1
50855,127116,1
50855,82253,1
50855,127124,1
50855,72155,1
50855,127127,1
50855,127128,1
50855,127130,1
50855,127133,1
50855,54715,1
50855,127139,1
50855,54704,1
50855,127156,1
50855,127159,1
50855,54696,1
50855,72157,1
50855,82259,1
50855,82262,1
50855,127172,1
50855,127176,1
50855,127180,1
50855,69833,1
50855,127194,1
50855,127198,1
50855,127204,1
50855,127212,1
50855,127214,1
50855,127219,1
50855,127228,1
50855,82297,1
50855,127240,1
50855,127243,1
50855,72161,1
50855,127250,1
50855,127254,1
50855,127255,1
50855,54694,1
50855,54683,1
50855,127262,1
50855,54677,1
50855,127271,1
50855,127273,1
50855,127277,1
50855,82304,1
50855,82306,1
50855,54675,1
50855,127284,1
50855,127291,1
50855,127292,1
50855,127293,1
50855,72162,1
50855,127297,1
50855,82318,1
50855,54671,1
50855,127302,1
50855,82319,1
50855,127309,1
50855,127310,1
50855,127312,1
50855,127320,1
50855,68239,1
50855,54668,1
50855,127327,1
50855,54660,1
50855,82321,1
50855,127338,1
50855,127340,1
50855,54651,1
50855,82323,1
50855,127344,1
50855,72174,1
50855,127346,1
50855,127356,1
50855,54649,1
50855,68909,1
50855,127372,1
50855,72179,1
50855,127376,1
50855,127379,1
50855,127380,1
50855,127385,1
50855,82337,1
50855,54645,1
50855,127392,1
50855,82339,1
50855,127396,1
50855,82340,1
50855,127399,1
50855,127401,1
50855,82342,1
50855,127418,1
50855,127423,1
50855,54639,1
50855,54636,1
50855,127438,1
50855,127446,1
50855,127449,1
50855,127450,1
50855,127451,1
50855,127452,1
50855,54631,1
50855,127455,1
50855,54622,1
50855,82350,1
50855,127459,1
50855,127460,1
50855,127461,1
50855,127467,1
50855,54620,1
50855,127480,1
50855,127484,1
50855,127485,1
50855,54614,1
50855,127489,1
50855,127496,1
50855,127498,1
50855,65586,1
50855,127506,1
50855,127507,1
50855,127511,1
50855,82365,1
50855,127513,1
50855,127517,1
50855,72182,1
50855,127525,1
50855,82367,1
50855,127534,1
50855,127535,1
50855,127536,1
50855,127542,1
50855,82371,1
50855,82375,1
50855,127558,1
50855,127565,1
50855,127568,1
50855,127574,1
50855,82379,1
50855,127586,1
50855,127587,1
50855,127590,1
50855,82385,1
50855,127600,1
50855,65580,1
50855,127606,1
50855,127607,1
50855,127612,1
50855,127614,1
50855,82390,1
50855,127621,1
50855,54606,1
50855,127629,1
50855,68232,1
50855,127637,1
50855,82400,1
50855,127639,1
50855,127641,1
50855,127645,1
50855,127646,1
50855,127652,1
50855,82401,1
50855,127662,1
50855,82403,1
50855,82410,1
50855,127667,1
50855,127670,1
50855,127671,1
50855,54595,1
50855,127677,1
50855,65579,1
50855,127686,1
50855,82421,1
50855,127691,1
50855,127695,1
50855,82424,1
50855,127698,1
50855,127699,1
50855,54581,1
50855,127703,1
50855,82431,1
50855,127706,1
50855,127709,1
50855,54575,1
50855,54565,1
50855,54558,1
50855,54552,1
50855,54550,1
50855,127724,1
50855,127725,1
50855,82439,1
50855,54548,1
50855,127731,1
50855,127733,1
50855,127740,1
50855,127744,1
50855,127752,1
50855,127756,1
50855,54546,1
50855,127758,1
50855,127759,1
50855,127763,1
50855,127775,1
50855,54545,1
50855,127777,1
50855,127779,1
50855,82442,1
50855,65578,1
50855,127784,1
50855,127785,1
50855,54528,1
50855,127790,1
50855,82450,1
50855,127801,1
50855,54517,1
50855,127818,1
50855,127819,1
50855,127822,1
50855,127823,1
50855,127825,1
50855,54514,1
50855,127828,1
50855,127829,1
50855,127831,1
50855,127834,1
50855,127836,1
50855,54509,1
50855,127841,1
50855,127844,1
50855,127853,1
50855,127859,1
50855,82459,1
50855,82461,1
50855,127865,1
50855,127866,1
50855,54504,1
50855,127872,1
50855,127873,1
50855,127875,1
50855,54493,1
50855,127879,1
50855,127889,1
50855,127890,1
50855,82470,1
50855,127893,1
50855,127903,1
50855,127904,1
50855,127912,1
50855,127914,1
50855,127923,1
50855,72190,1
50855,127929,1
50855,127930,1
50855,82480,1
50855,127946,1
50855,127947,1
50855,82482,1
50855,127950,1
50855,127952,1
50855,127954,1
50855,127956,1
50855,127957,1
50855,127960,1
50855,127963,1
50855,127972,1
50855,127974,1
50855,127977,1
50855,127984,1
50855,127985,1
50855,127986,1
50855,127990,1
50855,54492,1
50855,69099,1
50855,127998,1
50855,54490,1
50855,54484,1
50855,54483,1
50855,128011,1
50855,128013,1
50855,82499,1
50855,65571,1
50855,128022,1
50855,72194,1
50855,128033,1
50855,128034,1
50855,54482,1
50855,54478,1
50855,54476,1
50855,54472,1
50855,128051,1
50855,128056,1
50855,54463,1
50855,54461,1
50855,128069,1
50855,128074,1
50855,128075,1
50855,82512,1
50855,54460,1
50855,128086,1
50855,128089,1
50855,65569,1
50855,128102,1
50855,128104,1
50855,128105,1
50855,128111,1
50855,128113,1
50855,82519,1
50855,128119,1
50855,128132,1
50855,128133,1
50855,128134,1
50855,68230,1
50855,128138,1
50855,54449,1
50855,54439,1
50855,128151,1
50855,54429,1
50855,128169,1
50855,54426,1
50855,128172,1
50855,128176,1
50855,128179,1
50855,82524,1
50855,128184,1
50855,128186,1
50855,128187,1
50855,54423,1
50855,54418,1
50855,128204,1
50855,128213,1
50855,54414,1
50855,82525,1
50855,54407,1
50855,128227,1
50855,128236,1
50855,128238,1
50855,82531,1
50855,128246,1
50855,54406,1
50855,128250,1
50855,54404,1
50855,128255,1
50855,128256,1
50855,54399,1
50855,128261,1
50855,128262,1
50855,54396,1
50855,128265,1
50855,128266,1
50855,128275,1
50855,128277,1
50855,82532,1
50855,128279,1
50855,82533,1
50855,82538,1
50855,82539,1
50855,54393,1
50855,82541,1
50855,82554,1
50855,128308,1
50855,54386,1
50855,128311,1
50855,128315,1
50855,128321,1
50855,128323,1
50855,128326,1
50855,128328,1
50855,128336,1
50855,128338,1
50855,128340,1
50855,54384,1
50855,54379,1
50855,54377,1
50855,54369,1
50855,54364,1
50855,54355,1
50855,128365,1
50855,128366,1
50855,54351,1
50855,128371,1
50855,82555,1
50855,128379,1
50855,128384,1
50855,128397,1
50855,65564,1
50855,128409,1
50855,54350,1
50855,128414,1
50855,128416,1
50855,128421,1
50855,128422,1
50855,128424,1
50855,128425,1
50855,69839,1
50855,54324,1
50855,128434,1
50855,54317,1
50855,128436,1
50855,128441,1
50855,128444,1
50855,128446,1
50855,54314,1
50855,128448,1
50855,82561,1
50855,65563,1
50855,82565,1
50855,128461,1
50855,128468,1
50855,128469,1
50855,128473,1
50855,128474,1
50855,128477,1
50855,82567,1
50855,128480,1
50855,128481,1
50855,128482,1
50855,82574,1
50855,54312,1
50855,65541,1
50855,65528,1
50855,54305,1
50855,128503,1
50855,128505,1
50855,128509,1
50855,128510,1
50855,82582,1
50855,128524,1
50855,128526,1
50855,54301,1
50855,72213,1
50855,128541,1
50855,54293,1
50855,128543,1
50855,82584,1
50855,82586,1
50855,128548,1
50855,128549,1
50855,128554,1
50855,54292,1
50855,128558,1
50855,128560,1
50855,128563,1
50855,72220,1
50855,128569,1
50855,128575,1
50855,128576,1
50855,128583,1
50855,82591,1
50855,54288,1
50855,128595,1
50855,128598,1
50855,128599,1
50855,128601,1
50855,128606,1
50855,128609,1
50855,128614,1
50855,82595,1
50855,128618,1
50855,128619,1
